junction_id,inc_lanes,int_lanes,stake_number,route_direction,route_code,section_code
-48107,-8442_0 -8442_1,:-48107_0_0 :-48107_0_1,1973.713,upstream,G5,G0005007
-55819,-11460_0 -11460_1,:-55819_0_0 :-55819_0_1,1973.725,upstream,G5,G0005007
-42286,-11562_0 -11562_1,:-42286_0_0 :-42286_0_1,1973.725,downstream,G5,G0005007
-26275,-816_0 -816_1,:-26275_0_0 :-26275_0_1,1974.206,downstream,G5,G0005007
-26787,-960_0 -960_1,:-26787_0_0 :-26787_0_1,1974.682,downstream,G5,G0005007
-58416,-12596_0 -12596_1,:-58416_0_0 :-58416_0_1,1974.701,downstream,G5,G0005007
-26825,-6256_0 -6256_1,:-26825_0_0 :-26825_0_1,1974.865,downstream,G5,G0005007
-63558,-16184_0 -16184_1,:-63558_0_0 :-63558_0_1,1974.930,downstream,G5,G0005007
-53323,-14634_0 -14634_1,:-53323_0_0 :-53323_0_1,1974.948,downstream,G5,G0005007
-46853,-10442_0 -10442_1,:-46853_0_0 :-46853_0_1,1974.988,downstream,G5,G0005007
-26831,-974_0 -974_1,:-26831_0_0 :-26831_0_1,1975.263,downstream,G5,G0005007
-52890,-13440_0 -13440_1,:-52890_0_0 :-52890_0_1,1975.343,downstream,G5,G0005007
-52893,-10270_0 -10270_1,:-52893_0_0 :-52893_0_1,1975.611,downstream,G5,G0005007
-40017,-5410_0,:-40017_0_0,1975.683,upstream,G5,G0005007
-32467,-2686_0,:-32467_0_0,1975.683,upstream,G5,G0005007
-32440,-8024_0 -8024_1,:-32440_0_0 :-32440_1_0 :-32440_1_1,1975.683,downstream,G5,G0005007
-60632,-13510_0 -13510_1,:-60632_0_0 :-60632_0_1,1975.685,downstream,G5,G0005007
-46722,-15990_0 -15990_1,:-46722_0_0 :-46722_0_1,1976.134,downstream,G5,G0005007
-51471,-9684_0,:-51471_0_0,1976.197,upstream,G5,G5京昆高速（雅泸段）
-28555,-14806_0,:-28555_0_0,1976.197,upstream,G5,G0005007
-28577,-1520_0 -2688_0 -2688_1,:-28577_0_0 :-28577_1_0 :-28577_1_1,1976.197,downstream,G5,G0005007
-46729,-7952_0 -7952_1,:-46729_0_0 :-46729_0_1,1976.593,downstream,G5,G0005007
-44528,-13322_0 -13322_1,:-44528_0_0 :-44528_0_1,1976.852,downstream,G5,G0005007
-44529,-7056_0 -7056_1,:-44529_0_0 :-44529_0_1,1976.893,downstream,G5,G0005007
-54599,-11634_0 -11634_1,:-54599_0_0 :-54599_0_1,1976.971,downstream,G5,G0005007
-54600,-10904_0 -10904_1,:-54600_0_0 :-54600_0_1,1977.006,downstream,G5,G0005007
-64330,-16680_0 -16680_1,:-64330_0_0 :-64330_0_1,1977.598,downstream,G5,G0005007
-51172,-9552_0 -9552_1,:-51172_0_0 :-51172_0_1,1977.836,downstream,G5,G0005007
-59435,-14930_0 -14930_1,:-59435_0_0 :-59435_0_1,1978.092,downstream,G5,G0005007
-50782,-13036_0 -13036_1,:-50782_0_0 :-50782_0_1,1978.416,downstream,G5,G0005007
-50785,-9372_0 -9372_1,:-50785_0_0 :-50785_0_1,1978.583,downstream,G5,G0005007
-56363,-13934_0 -13934_1,:-56363_0_0 :-56363_0_1,1979.776,downstream,G5,G0005007
-41588,-11688_0 -11688_1,:-41588_0_0 :-41588_0_1,1979.894,downstream,G5,G0005007
-41605,-5974_0 -5974_1,:-41605_0_0 :-41605_0_1,1980.870,downstream,G5,G0005007
-53821,-10608_0 -10608_1,:-53821_0_0 :-53821_0_1,1981.153,downstream,G5,G0005007
-45958,-16240_0 -16240_1,:-45958_0_0 :-45958_0_1,1981.561,downstream,G5,G0005007
-33736,-3178_0 -3178_1,:-33736_0_0 :-33736_0_1,1981.731,upstream,G5,G5京昆高速（雅泸段）
-27550,-1170_0,:-27550_0_0,1981.734,downstream,G5,G5京昆高速（雅泸段）
-39734,-12234_0,:-39734_0_0,1981.734,downstream,G5,G5京昆高速（雅泸段）
-35677,-3824_0,:-35677_0_0,1981.734,downstream,G5,G5京昆高速（雅泸段）
-27547,-5164_0,:-27547_0_0,1981.734,downstream,G5,G5京昆高速（雅泸段）
-45962,-7670_0 -7670_1,:-45962_0_0 :-45962_0_1,1981.783,downstream,G5,G0005007
-45038,-15708_0 -15708_1,:-45038_0_0 :-45038_0_1,1981.819,upstream,G5,G5京昆高速（雅泸段）
-51442,-9668_0 -9668_1,:-51442_0_0 :-51442_0_1,1981.826,downstream,G5,G0005007
-39297,-16972_0 -16972_1,:-39297_0_0 :-39297_1_0 :-39297_1_1,1981.883,upstream,G5,G5京昆高速（雅泸段）
-56905,-14950_0 -14950_1,:-56905_0_0 :-56905_0_1,1981.915,upstream,G5,G5京昆高速（雅泸段）
-63343,-14530_0 -14530_1,:-63343_0_0 :-63343_0_1,1981.923,upstream,G5,G5京昆高速（雅泸段）
-33730,-4642_0 -4642_1,:-33730_0_0 :-33730_0_1,1981.970,upstream,G5,G5京昆高速（雅泸段）
-67918,-16612_0 -16612_1,:-67918_0_0 :-67918_0_1,1981.971,upstream,G5,G5京昆高速（雅泸段）
-39300,-5166_0 -5166_1,:-39300_0_0 :-39300_0_1,1982.006,upstream,G5,G5京昆高速（雅泸段）
-45039,-7264_0 -7264_1,:-45039_0_0 :-45039_0_1,1982.007,upstream,G5,G5京昆高速（雅泸段）
-33814,-9318_0,:-33814_0_0 :-33814_1_0,1982.031,downstream,G5,G5京昆高速（雅泸段）
-33817,-3220_0,:-33817_0_0,1982.031,downstream,G5,G5京昆高速（雅泸段）
-29582,,,1982.031,downstream,G5,G5京昆高速（雅泸段）
-29591,-1778_0,:-29591_0_0,1982.031,downstream,G5,G5京昆高速（雅泸段）
-50290,-9202_0 -17316_0 -17316_1,:-50290_0_0 :-50290_1_0 :-50290_1_1,1982.031,downstream,G5,G5京昆高速（雅泸段）
-50622,-10706_0,:-50622_0_0,1982.031,downstream,G5,G5京昆高速（雅泸段）
-60072,-13294_0,:-60072_0_0,1982.031,downstream,G5,G5京昆高速（雅泸段）
-54062,-16686_0,:-54062_0_0,1982.031,downstream,G5,G5京昆高速（雅泸段）
-33822,-3222_0,:-33822_0_0,1982.031,downstream,G5,G5京昆高速（雅泸段）
-63940,-15890_0 -15890_1,:-63940_0_0 :-63940_0_1,1982.077,downstream,G5,G0005007
-26815,-10044_0 -10044_1,:-26815_0_0 :-26815_0_1,1982.400,downstream,G5,G5京昆高速（雅泸段）
-26816,-968_0 -968_1,:-26816_0_0 :-26816_0_1,1982.600,downstream,G5,G5京昆高速（雅泸段）
-31099,-2260_0 -2260_1,:-31099_0_0 :-31099_0_1,1982.800,upstream,G5,G0005007
-27344,-1126_0 -1126_1,:-27344_0_0 :-27344_0_1,1982.814,downstream,G5,G5京昆高速（雅泸段）
-53535,-14744_0 -14744_1,:-53535_0_0 :-53535_0_1,1982.877,downstream,G5,G0005007
-51838,-10516_0 -10516_1,:-51838_0_0 :-51838_0_1,1982.987,downstream,G5,G0005007
-31098,-5514_0 -5514_1,:-31098_0_0 :-31098_0_1,1983.000,upstream,G5,G0005007
-27718,-9794_0 -9794_1,:-27718_0_0 :-27718_0_1,1983.165,upstream,G5,G0005007
-25373,-14388_0 -14388_1,:-25373_0_0 :-25373_0_1,1983.254,upstream,G5,G0005007
-52210,-10028_0 -10028_1,:-52210_0_0 :-52210_0_1,1983.270,upstream,G5,G0005007
-47742,-10852_0 -10852_1,:-47742_0_0 :-47742_0_1,1983.289,upstream,G5,G0005007
-53145,-12388_0 -12388_1,:-53145_0_0 :-53145_0_1,1983.306,upstream,G5,G0005007
-45237,-7354_0 -7354_1,:-45237_0_0 :-45237_0_1,1983.315,upstream,G5,G0005007
-40028,-10380_0 -10380_1,:-40028_0_0 :-40028_0_1,1983.316,upstream,G5,G0005007
-54437,-13690_0 -13690_1,:-54437_0_0 :-54437_0_1,1983.324,upstream,G5,G0005007
-28173,-1396_0 -1396_1,:-28173_0_0 :-28173_0_1,1983.337,upstream,G5,G0005007
-27227,-14128_0 -14128_1,:-27227_0_0 :-27227_0_1,1983.351,upstream,G5,G0005007
-34283,-3380_0 -3380_1,:-34283_0_0 :-34283_0_1,1983.361,upstream,G5,G0005007
-40030,-5420_0 -5420_1,:-40030_0_0 :-40030_0_1,1983.374,upstream,G5,G0005007
-34190,-3346_0 -3346_1,:-34190_0_0 :-34190_0_1,1983.389,upstream,G5,G0005007
-35343,-3712_0 -3712_1,:-35343_0_0 :-35343_0_1,1983.391,upstream,G5,G0005007
-45233,-9862_0 -9862_1,:-45233_0_0 :-45233_0_1,1983.396,upstream,G5,G0005007
-28171,-7002_0 -7002_1,:-28171_0_0 :-28171_0_1,1983.400,upstream,G5,G0005007
-27719,-1246_0 -1246_1,:-27719_0_0 :-27719_0_1,1983.403,upstream,G5,G0005007
-27230,-1086_0 -1086_1,:-27230_0_0 :-27230_0_1,1983.407,downstream,G5,G0005007
-36794,-4260_0 -4260_1,:-36794_0_0 :-36794_0_1,1983.407,upstream,G5,G0005007
-47760,-8354_0 -8354_1,:-47760_0_0 :-47760_0_1,1983.424,upstream,G5,G0005007
-29886,-16878_0 -16878_1,:-29886_0_0 :-29886_0_1,1983.426,upstream,G5,G0005007
-29890,-1894_0 -1894_1,:-29890_0_0 :-29890_0_1,1983.438,downstream,G5,G0005007
-35342,-7886_0 -7886_1,:-35342_0_0 :-35342_0_1,1983.438,upstream,G5,G0005007
-64775,-16470_0 -16470_1,:-64775_0_0 :-64775_0_1,1983.579,downstream,G5,G0005007
-39827,-5384_0 -5384_1,:-39827_0_0 :-39827_0_1,1983.611,downstream,G5,G0005007
-31948,-5358_0 -5358_1,:-31948_0_0 :-31948_0_1,1983.734,downstream,G5,G0005007
-48383,-15144_0 -15144_1,:-48383_0_0 :-48383_0_1,1983.783,downstream,G5,G0005007
-42791,-6424_0 -6424_1,:-42791_0_0 :-42791_0_1,1983.800,upstream,G5,G0005007
-48384,-8546_0 -8546_1,:-48384_0_0 :-48384_0_1,1983.808,downstream,G5,G0005007
-31950,-2518_0 -2518_1,:-31950_0_0 :-31950_0_1,1983.821,downstream,G5,G0005007
-42790,-13972_0 -13972_1,:-42790_0_0 :-42790_0_1,1984.000,upstream,G5,G0005007
-33640,-16454_0 -16454_1,:-33640_0_0 :-33640_0_1,1984.000,upstream,G5,G5京昆高速（雅泸段）
-34193,-3348_0 -3348_1,:-34193_0_0 :-34193_0_1,1984.031,downstream,G5,G0005007
-35829,-8964_0 -8964_1,:-35829_0_0 :-35829_0_1,1984.046,downstream,G5,G0005007
-35830,-3876_0 -3876_1,:-35830_0_0 :-35830_0_1,1984.129,downstream,G5,G0005007
-50416,-9236_0 -9236_1,:-50416_0_0 :-50416_0_1,1984.200,upstream,G5,G5京昆高速（雅泸段）
-65757,-15610_0 -15610_1,:-65757_0_0 :-65757_0_1,1984.243,downstream,G5,G0005007
-42161,-7914_0 -7914_1,:-42161_0_0 :-42161_0_1,1984.280,downstream,G5,G0005007
-42162,-6194_0 -6194_1,:-42162_0_0 :-42162_0_1,1984.351,downstream,G5,G0005007
-47851,-17364_0 -17364_1,:-47851_0_0 :-47851_0_1,1984.444,downstream,G5,G0005007
-26374,-848_0,:-26374_0_0,1984.508,upstream,G5,G0005007
-40023,-5412_0,:-40023_0_0,1984.508,upstream,G5,G0005007
-36010,-3942_0,:-36010_0_0,1984.508,upstream,G5,G5京昆高速（雅泸段）
-58747,-12774_0,,1984.508,upstream,G5,G0005007
-32010,-2538_0,:-32010_0_0,1984.508,upstream,G5,G0005007
-39740,-10610_0 -5314_0,:-39740_0_0 :-39740_1_0,1984.508,upstream,G5,G5京昆高速（雅泸段）
-26368,-3184_0,:-26368_0_0,1984.508,upstream,G5,G0005007
-33740,-8384_0 -8384_1,:-33740_0_0 :-33740_1_0 :-33740_1_1,1984.508,downstream,G5,G0005007
-40018,-6716_0,:-40018_0_0,1984.508,upstream,G5,G5京昆高速（雅泸段）
-33746,-3186_0 -3186_1,:-33746_0_0 :-33746_0_1,1984.777,downstream,G5,G0005007
-63306,-14866_0 -14866_1,:-63306_0_0 :-63306_0_1,1984.902,downstream,G5,G0005007
-60330,-14500_0 -14500_1,:-60330_0_0 :-60330_0_1,1984.934,downstream,G5,G0005007
-41310,-13396_0 -13396_1,:-41310_0_0 :-41310_0_1,1985.137,downstream,G5,G0005007
-40247,-5876_0 -5876_1,:-40247_0_0 :-40247_0_1,1985.254,downstream,G5,G0005007
-28863,-11662_0 -11662_1,:-28863_0_0 :-28863_0_1,1985.375,downstream,G5,G0005007
-65802,-15626_0,:-65802_0_0,1985.468,upstream,G5,G0005007
-28865,-17058_0 -1584_0 -1584_1,:-28865_0_0 :-28865_1_0 :-28865_1_1,1985.468,downstream,G5,G0005007
-39900,-5386_0,:-39900_0_0,1985.468,upstream,G5,G5京昆高速（雅泸段）
-39899,-9238_0,:-39899_0_0,1985.468,upstream,G5,G5京昆高速（雅泸段）
-38772,-8172_0 -8172_1,:-38772_0_0 :-38772_0_1,1985.699,downstream,G5,G0005007
-38773,-4960_0 -4960_1,:-38773_0_0 :-38773_0_1,1985.817,downstream,G5,G0005007
-53924,-10662_0 -10662_1,:-53924_0_0 :-53924_0_1,1985.865,downstream,G5,G0005007
-60467,-13432_0 -13432_1,:-60467_0_0 :-60467_0_1,1986.278,downstream,G5,G0005007
-44960,-17436_0 -17436_1,:-44960_0_0 :-44960_0_1,1986.490,downstream,G5,G0005007
-40269,-5506_0 -5506_1,:-40269_0_0 :-40269_0_1,1988.804,downstream,G5,G0005007
-30524,-15328_0 -15328_1,:-30524_0_0 :-30524_0_1,1989.167,downstream,G5,G0005007
-30529,-2094_0 -2094_1,:-30529_0_0 :-30529_0_1,1989.486,downstream,G5,G0005007
-29073,-3740_0 -3740_1,:-29073_0_0 :-29073_0_1,1989.621,downstream,G5,G0005007
-29076,-1662_0 -1662_1,:-29076_0_0 :-29076_0_1,1989.848,downstream,G5,G0005007
-45454,-15894_0 -15894_1,:-45454_0_0 :-45454_0_1,1990.142,downstream,G5,G0005007
-29570,-7454_0 -7454_1,:-29570_0_0 :-29570_0_1,1990.240,downstream,G5,G0005007
-29581,-1776_0 -1776_1,:-29581_0_0 :-29581_0_1,1991.328,downstream,G5,G0005007
-41095,-5806_0 -5806_1,:-41095_0_0 :-41095_0_1,1991.629,downstream,G5,G0005007
-65162,-17324_0 -17324_1,:-65162_0_0 :-65162_0_1,1991.856,downstream,G5,G0005007
-63094,-15302_0 -15302_1,:-63094_0_0 :-63094_0_1,1991.953,downstream,G5,G0005007
-43766,-14402_0 -14402_1,:-43766_0_0 :-43766_0_1,1992.050,downstream,G5,G0005007
-57467,-12216_0 -12216_1,:-57467_0_0 :-57467_0_1,1992.200,downstream,G5,G5京昆高速（雅泸段）
-42026,-16160_0 -16160_1,:-42026_0_0 :-42026_0_1,1992.350,downstream,G5,G0005007
-35613,-12734_0 -12734_1,:-35613_0_0 :-35613_0_1,1992.500,downstream,G5,G5京昆高速（雅泸段）
-42036,-6142_0 -6142_1,:-42036_0_0 :-42036_0_1,1992.650,downstream,G5,G0005007
-40797,-9700_0 -9700_1,:-40797_0_0 :-40797_0_1,2019.664,upstream,G5,G0005007
-27223,-1082_0 -1082_1,:-27223_0_0 :-27223_0_1,2019.684,upstream,G5,G0005007
-62722,-14258_0 -14258_1,:-62722_0_0 :-62722_0_1,2019.756,upstream,G5,G0005007
-43728,-7904_0 -7904_1,:-43728_0_0 :-43728_0_1,2019.762,upstream,G5,G0005007
-33164,-9900_0 -9900_1,:-33164_0_0 :-33164_0_1,2019.776,upstream,G5,G0005007
-29654,-1820_0 -1820_1,:-29654_0_0 :-29654_0_1,2019.829,upstream,G5,G0005007
-27217,-4440_0 -16706_0 -16706_1,:-27217_0_0 :-27217_1_0 :-27217_1_1,2019.839,upstream,G5,G0005007
-40799,-5710_0 -5710_1,:-40799_0_0 :-40799_0_1,2019.843,upstream,G5,G0005007
-41587,-5972_0 -5972_1,:-41587_0_0 :-41587_0_1,2019.853,upstream,G5,G0005007
-33167,-2956_0 -2956_1,:-33167_0_0 :-33167_0_1,2019.869,upstream,G5,G0005007
-55705,-14374_0 -14374_1,:-55705_0_0 :-55705_0_1,2019.876,upstream,G5,G0005007
-51900,-14864_0 -14864_1,:-51900_0_0 :-51900_0_1,2019.880,upstream,G5,G0005007
-45062,-11822_0 -11822_1,:-45062_0_0 :-45062_0_1,2019.884,upstream,G5,G0005007
-29652,-8882_0 -8882_1,:-29652_0_0 :-29652_0_1,2019.886,upstream,G5,G0005007
-40340,-9810_0 -9810_1,:-40340_0_0 :-40340_0_1,2019.920,upstream,G5,G0005007
-41425,-5912_0 -5912_1,:-41425_0_0 :-41425_0_1,2019.926,upstream,G5,G0005007
-43729,-6766_0 -6766_1,:-43729_0_0 :-43729_1_0 :-43729_1_1,2019.926,upstream,G5,G0005007
-40740,-13688_0 -13688_1,:-40740_0_0 :-40740_0_1,2019.927,upstream,G5,G0005007
-40341,-5542_0 -5542_1,:-40341_0_0 :-40341_0_1,2019.946,upstream,G5,G0005007
-44448,-7012_0 -7012_1,:-44448_0_0 :-44448_0_1,2019.946,upstream,G5,G0005007
-55706,-11412_0 -11412_1,:-55706_0_0 :-55706_0_1,2019.948,upstream,G5,G0005007
-56391,-11704_0 -11704_1,:-56391_0_0 :-56391_0_1,2019.950,upstream,G5,G0005007
-44938,-7208_0 -7208_1,:-44938_0_0 :-44938_0_1,2019.966,upstream,G5,G0005007
-50083,-12506_0,:-50083_0_0,2019.966,upstream,G5,G0005007
-56390,-11702_0,:-56390_0_0,2019.966,upstream,G5,G0005007
-48755,,,2019.966,upstream,G5,G0005007
-40744,-5682_0 -5682_1,:-40744_0_0 :-40744_0_1,2019.966,downstream,G5,G0005007
-37212,-8664_0,:-37212_0_0 :-37212_1_0,2019.966,upstream,G5,G0005007
-56629,-12014_0 -12014_1,:-56629_0_0 :-56629_0_1,2019.987,upstream,G5,G0005007
-31011,-5618_0 -5618_1,:-31011_0_0 :-31011_0_1,2019.989,upstream,G5,G0005007
-33482,-3076_0 -3076_1,:-33482_0_0 :-33482_0_1,2020.052,upstream,G5,G0005007
-49174,-9770_0 -9770_1,:-49174_0_0 :-49174_0_1,2020.111,upstream,G5,G0005007
-53882,-10694_0 -10694_1,:-53882_0_0 :-53882_0_1,2020.138,upstream,G5,G0005007
-33477,-8838_0 -8838_1,:-33477_0_0 :-33477_0_1,2020.149,upstream,G5,G0005007
-44443,-10636_0 -10636_1,:-44443_0_0 :-44443_0_1,2020.164,upstream,G5,G0005007
-41552,-7276_0 -7276_1,:-41552_0_0 :-41552_0_1,2020.180,upstream,G5,G0005007
-36257,-4050_0 -4050_1,:-36257_0_0 :-36257_0_1,2020.229,upstream,G5,G0005007
-31403,-14586_0 -14586_1,:-31403_0_0 :-31403_0_1,2020.255,upstream,G5,G0005007
-41556,-5958_0 -5958_1,:-41556_0_0 :-41556_0_1,2020.255,downstream,G5,G0005007
-31767,-9364_0 -9364_1,:-31767_0_0 :-31767_0_1,2020.262,downstream,G5,G0005007
-43767,-6790_0 -6790_1,:-43767_0_0 :-43767_0_1,2020.262,downstream,G5,G0005007
-31768,-2444_0 -2444_1,:-31768_0_0 :-31768_0_1,2020.341,downstream,G5,G0005007
-57721,-15504_0 -15504_1,:-57721_0_0 :-57721_0_1,2020.449,downstream,G5,G0005007
-29814,-3666_0 -3666_1,:-29814_0_0 :-29814_0_1,2020.514,downstream,G5,G0005007
-41098,-12318_0 -12318_1,:-41098_0_0 :-41098_0_1,2020.532,downstream,G5,G0005007
-28310,-5810_0 -5810_1,:-28310_0_0 :-28310_0_1,2020.828,downstream,G5,G0005007
-29818,-1870_0 -1870_1,:-29818_0_0 :-29818_0_1,2020.884,downstream,G5,G0005007
-41493,-5932_0 -5932_1,:-41493_0_0 :-41493_0_1,2021.038,downstream,G5,G0005007
-28314,-1452_0 -1452_1,:-28314_0_0 :-28314_0_1,2021.311,downstream,G5,G0005007
-40467,-5582_0 -5582_1,:-40467_0_0 :-40467_0_1,2021.393,downstream,G5,G0005007
-39260,-16584_0 -16584_1,:-39260_0_0 :-39260_0_1,2021.787,downstream,G5,G0005007
-29896,-1900_0,:-29896_0_0,2021.882,downstream,G5,G0005007
-50096,-9140_0,:-50096_0_0,2021.882,downstream,G5,G0005007
-55278,-15118_0 -11154_0,:-55278_0_0 :-55278_1_0,2021.882,downstream,G5,G0005007
-65421,-15434_0,,2021.882,downstream,G5,G0005007
-29894,-12674_0 -12674_1,:-29894_0_0 :-29894_1_0 :-29894_1_1,2021.882,downstream,G5,G0005007
-29895,-1898_0 -1898_1,:-29895_0_0 :-29895_0_1,2021.882,downstream,G5,G0005007
-30423,-4442_0 -2060_0 -2060_1,:-30423_0_0 :-30423_1_0 :-30423_1_1,2022.090,downstream,G5,G0005007
-39312,-16316_0 -16316_1,:-39312_0_0 :-39312_0_1,2022.133,downstream,G5,G0005007
-39313,-5170_0 -5170_1,:-39313_0_0 :-39313_0_1,2022.173,downstream,G5,G0005007
-39268,-5152_0 -5152_1,:-39268_0_0 :-39268_0_1,2022.285,downstream,G5,G0005007
-41571,-5966_0 -5966_1,:-41571_0_0 :-41571_0_1,2022.360,downstream,G5,G0005007
-41090,-11282_0 -11282_1,:-41090_0_0 :-41090_0_1,2022.437,downstream,G5,G0005007
-41092,-5804_0 -5804_1,:-41092_0_0 :-41092_0_1,2022.516,downstream,G5,G0005007
-49743,-12452_0 -12452_1,:-49743_0_0 :-49743_0_1,2022.519,downstream,G5,G0005007
-33435,-9034_0 -9034_1,:-33435_0_0 :-33435_0_1,2022.631,downstream,G5,G0005007
-33437,-3054_0 -3054_1,:-33437_0_0 :-33437_0_1,2022.749,downstream,G5,G0005007
-55236,-11138_0 -11138_1,:-55236_0_0 :-55236_0_1,2022.902,downstream,G5,G0005007
-54983,-11054_0 -11054_1,:-54983_0_0 :-54983_0_1,2022.923,downstream,G5,G0005007
-57215,-16136_0 -16136_1,:-57215_0_0 :-57215_0_1,2023.117,downstream,G5,G0005007
-52089,-13448_0 -13448_1,:-52089_0_0 :-52089_0_1,2023.234,downstream,G5,G0005007
-45278,-12116_0 -12116_1,:-45278_0_0 :-45278_0_1,2023.488,downstream,G5,G0005007
-45281,-7382_0 -7382_1,:-45281_0_0 :-45281_0_1,2023.692,downstream,G5,G0005007
-52094,-9962_0 -9962_1,:-52094_0_0 :-52094_0_1,2023.848,downstream,G5,G0005007
-55787,-15192_0 -15192_1,:-55787_0_0 :-55787_0_1,2024.028,downstream,G5,G0005007
-44620,-10474_0 -10474_1,:-44620_0_0 :-44620_0_1,2024.088,downstream,G5,G0005007
-44621,-7092_0 -7092_1,:-44621_0_0 :-44621_0_1,2024.165,downstream,G5,G0005007
-54150,-10730_0 -10730_1,:-54150_0_0 :-54150_0_1,2024.207,downstream,G5,G0005007
-55790,-11448_0 -11448_1,:-55790_0_0 :-55790_0_1,2024.258,downstream,G5,G0005007
-25792,-12500_0 -12500_1,:-25792_0_0 :-25792_0_1,2024.303,downstream,G5,G0005007
-25505,-11466_0 -11466_1,:-25505_0_0 :-25505_0_1,2024.308,downstream,G5,G0005007
-25794,-680_0 -680_1,:-25794_0_0 :-25794_0_1,2024.527,downstream,G5,G0005007
-25519,-600_0 -600_1,:-25519_0_0 :-25519_0_1,2025.729,downstream,G5,G0005007
-29839,-7772_0 -7772_1,:-29839_0_0 :-29839_0_1,2026.266,downstream,G5,G0005007
-29859,-1886_0 -1886_1,:-29859_0_0 :-29859_0_1,2027.813,downstream,G5,G0005007
-57123,-12074_0 -12074_1,:-57123_0_0 :-57123_0_1,2027.961,downstream,G5,G0005007
-45283,-7384_0 -7384_1,:-45283_0_0 :-45283_0_1,2031.283,upstream,G5,G5京昆高速（雅泸段）
-45282,-13716_0 -13716_1,:-45282_0_0 :-45282_0_1,2031.290,upstream,G5,G5京昆高速（雅泸段）
-54769,-12978_0 -12978_1,:-54769_0_0 :-54769_0_1,2031.344,downstream,G5,G5京昆高速（雅泸段）
-32171,-2588_0,:-32171_0_0,2031.565,downstream,G5,G5京昆高速（雅泸段）
-64401,-14970_0,:-64401_0_0,2031.565,downstream,G5,G0005007
-32169,-10956_0 -10956_1,:-32169_0_0 :-32169_1_0 :-32169_1_1,2031.565,downstream,G5,G5京昆高速（雅泸段）
-32170,-2586_0 -2586_1,:-32170_0_0 :-32170_0_1,2031.585,downstream,G5,G5京昆高速（雅泸段）
-37589,-12540_0 -12540_1,:-37589_0_0 :-37589_0_1,2031.618,downstream,G5,G5京昆高速（雅泸段）
-27788,-4576_0 -4576_1,:-27788_0_0 :-27788_0_1,2031.733,downstream,G5,G5京昆高速（雅泸段）
-51236,-9580_0 -9580_1,:-51236_0_0 :-51236_0_1,2031.871,downstream,G5,G5京昆高速（雅泸段）
-27791,-15420_0 -15420_1 -1278_0 -1278_1,:-27791_0_0 :-27791_0_1 :-27791_2_0 :-27791_2_1,2031.871,downstream,G5,G5京昆高速（雅泸段）
-32740,-10588_0 -10588_1,:-32740_0_0 :-32740_0_1,2031.871,downstream,G5,G5京昆高速（雅泸段）
-32742,-2794_0 -2794_1,:-32742_0_0 :-32742_0_1,2031.871,downstream,G5,G5京昆高速（雅泸段）
-51234,,,2031.871,downstream,G5,G5京昆高速（雅泸段）
-52971,-10310_0 -10310_1,:-52971_0_0 :-52971_0_1,2031.951,downstream,G5,G5京昆高速（雅泸段）
-46003,-10318_0 -10318_1,:-46003_0_0 :-46003_0_1,2032.079,downstream,G5,G5京昆高速（雅泸段）
-33954,-3250_0 -3250_1 -4388_0,:-33954_0_0 :-33954_1_0,2032.198,downstream,G5,G5京昆高速（雅泸段）
-37035,-7696_0 -7696_1,:-37035_0_0 :-37035_1_0 :-37035_1_1,2032.198,downstream,G5,G5京昆高速（雅泸段）
-44945,-7214_0,:-44945_0_0,2032.198,downstream,G5,G5京昆高速（雅泸段）
-43229,-16068_0 -14232_0,:-43229_0_0 :-43229_1_0,2033.924,upstream,G5,G0005007
-33726,-4386_0 -4386_1,:-33726_0_0 :-33726_0_1,2034.014,downstream,G5,G5京昆高速（雅泸段）
-33122,-3174_0 -3174_1,:-33122_0_0 :-33122_0_1,2034.253,downstream,G5,G5京昆高速（雅泸段）
-25530,-2944_0 -2944_1,:-25530_0_0 :-25530_0_1,2034.523,downstream,G5,G5京昆高速（雅泸段）
-25533,-606_0 -606_1,:-25533_0_0 :-25533_0_1,2034.801,downstream,G5,G5京昆高速（雅泸段）
-30368,-8842_0 -8842_1,:-30368_0_0 :-30368_0_1,2034.848,downstream,G5,G5京昆高速（雅泸段）
-30372,-2044_0 -2044_1,:-30372_0_0 :-30372_0_1,2035.179,downstream,G5,G5京昆高速（雅泸段）
-29061,-2758_0 -2758_1,:-29061_0_0 :-29061_0_1,2035.433,upstream,G5,G0005007
-59529,-14594_0 -14594_1,:-59529_0_0 :-59529_0_1,2035.437,upstream,G5,G0005007
-27777,-1272_0 -1272_1,:-27777_0_0 :-27777_0_1,2035.453,upstream,G5,G0005007
-53142,-11598_0 -11598_1,:-53142_0_0 :-53142_0_1,2035.464,upstream,G5,G0005007
-39111,-8632_0,:-39111_0_0,2035.466,upstream,G5,G0005007
-39114,-5088_0,:-39114_0_0,2035.466,upstream,G5,G0005007
-45823,-7610_0,,2035.466,upstream,G5,G0005007
-27775,-10378_0 -10378_1,:-27775_0_0 :-27775_0_1,2035.468,upstream,G5,G0005007
-26725,-934_0 -934_1,:-26725_0_0 :-26725_0_1,2035.486,upstream,G5,G0005007
-51335,-13102_0 -13102_1,:-51335_0_0 :-51335_0_1,2035.490,upstream,G5,G0005007
-25672,-14230_0 -14230_1,:-25672_0_0 :-25672_0_1,2035.515,upstream,G5,G0005007
